Date de début;Date de fin;Organisme;code zas;Zas;code site;nom site;type d'implantation;Polluant;type d'influence;Réglementaire;type d'évaluation;type de valeur;valeur;valeur brute;unité de mesure;taux de saisie;couverture temporelle;couverture de données;code qualité;validité;Latitude;Longitude
2025-12-31 12:00:00;2025-12-31 13:00:00;ATMO SUD;FR93ZAG04;ZAG AVIGNON;FR03080;AVIGNON   MAIRIE;Urbaine;PM2.5;Fond;Oui;mesures fixes;moyenne horaire validée;11.5;11.45;µg-m3;;;;A;1;43.949673;4.804341
2025-12-31 12:00:00;2025-12-31 13:00:00;ATMO SUD;FR93ZAG04;ZAG AVIGNON;FR03091;Avignon Rocade De Gaulle;Urbaine;PM2.5;Trafic;Oui;mesures fixes;moyenne horaire validée;15;14.975;µg-m3;;;;A;1;43.9314;4.826875
2025-12-31 12:00:00;2025-12-31 13:00:00;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04002;GENNEVILLIERS;Urbaine;PM2.5;Fond;Oui;mesures fixes;moyenne horaire validée;27.4;27.425;µg-m3;;;;A;1;48.930319;2.29435
2025-12-31 12:00:00;2025-12-31 13:00:00;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04004;PARIS 18eme;Urbaine;PM2.5;Fond;Oui;mesures fixes;moyenne horaire validée;21.2;21.2;µg-m3;;;;A;1;48.891666;2.346667
2025-12-31 12:00:00;2025-12-31 13:00:00;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04024;GONESSE;Périurbaine;PM2.5;Fond;Oui;mesures fixes;moyenne horaire validée;8.3;8.3;µg-m3;;;;A;1;48.99083;2.444722
2025-12-31 12:00:00;2025-12-31 13:00:00;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04031;Av Champs Elysees;Urbaine;PM2.5;Trafic;Oui;mesures fixes;moyenne horaire validée;17.6;17.6;µg-m3;;;;A;1;48.868772;2.311231
2025-12-31 12:00:00;2025-12-31 13:00:00;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04034;VITRY-SUR-SEINE;Urbaine;PM2.5;Fond;Oui;mesures fixes;moyenne horaire validée;21.7;21.675;µg-m3;;;;A;1;48.775897;2.375788
2025-12-31 12:00:00;2025-12-31 13:00:00;AIRPARIF;FR11ZRE01;ZR ILE-DE-FRANCE;FR04048;Zone Rurale Nord;Rurale régionale;PM2.5;Fond;Oui;mesures fixes;moyenne horaire validée;4.3;4.3;µg-m3;;;;A;1;49.100277;2.343889
2025-12-31 12:00:00;2025-12-31 13:00:00;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04055;PARIS 1er Les Halles;Urbaine;PM2.5;Fond;Oui;mesures fixes;moyenne horaire validée;20.6;20.625;µg-m3;;;;A;1;48.86212;2.344616
2025-12-31 12:00:00;2025-12-31 13:00:00;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04058;Auto A1 -Saint-Denis;Urbaine;PM2.5;Trafic;Oui;mesures fixes;moyenne horaire validée;35.8;35.8;µg-m3;;;;A;1;48.925278;2.356667
2025-12-31 12:00:00;2025-12-31 13:00:00;AIRPARIF;FR11ZRE01;ZR ILE-DE-FRANCE;FR04066;Zone rurale Sud;Rurale régionale;PM2.5;Fond;Oui;mesures fixes;moyenne horaire validée;18.2;18.175;µg-m3;;;;A;1;48.364166;2.236944
2025-12-31 12:00:00;2025-12-31 13:00:00;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04122;RN6-MELUN;Périurbaine;PM2.5;Trafic;Oui;mesures fixes;moyenne horaire validée;25.2;25.175;µg-m3;;;;A;1;48.528057;2.653611
2025-12-31 12:00:00;2025-12-31 13:00:00;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04131;Boulevard Haussmann;Urbaine;PM2.5;Trafic;Oui;mesures fixes;moyenne horaire validée;16.9;16.925;µg-m3;;;;A;1;48.873333;2.330278
2025-12-31 12:00:00;2025-12-31 13:00:00;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04150;LA DEFENSE;Urbaine;PM2.5;Fond;Oui;mesures fixes;moyenne horaire validée;23.5;23.5;µg-m3;;;;A;1;48.891388;2.240556
2025-12-31 12:00:00;2025-12-31 13:00:00;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04156;BOBIGNY;Urbaine;PM2.5;Fond;Oui;mesures fixes;moyenne horaire validée;27.3;27.325;µg-m3;;;;A;1;48.902504;2.4525
2025-12-31 12:00:00;2025-12-31 13:00:00;AIRPARIF;FR11ZRE01;ZR ILE-DE-FRANCE;FR04173;RD934 Coulommiers;Périurbaine;PM2.5;Trafic;Oui;mesures fixes;moyenne horaire validée;24;23.975;µg-m3;;;;A;1;48.8059;3.084158
2025-12-31 12:00:00;2025-12-31 13:00:00;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04180;RN20 - MONTLHERY;Périurbaine;PM2.5;Trafic;Oui;mesures fixes;moyenne horaire validée;23.5;23.5;µg-m3;;;;A;1;48.64093;2.26872
2025-12-31 12:00:00;2025-12-31 13:00:00;AIRPARIF;FR11ZRE01;ZR ILE-DE-FRANCE;FR04181;RAMBOUILLET;Périurbaine;PM2.5;Fond;Oui;mesures fixes;moyenne horaire validée;10.9;10.85;µg-m3;;;;A;1;48.63373;1.830529
2025-12-31 12:00:00;2025-12-31 13:00:00;AIRPARIF;FR11ZRE01;ZR ILE-DE-FRANCE;FR04328;Zone Rurale SE;Rurale régionale;PM2.5;Fond;Oui;mesures fixes;moyenne horaire validée;11.4;11.375;µg-m3;;;;A;1;48.3547;2.6453
2025-12-31 12:00:00;2025-12-31 13:00:00;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04329;Bld peripherique Est;Urbaine;PM2.5;Trafic;Oui;mesures fixes;moyenne horaire validée;13.1;13.1;µg-m3;;;;A;1;48.838615;2.412781
2025-12-31 12:00:00;2025-12-31 13:00:00;ATMO NORMANDIE;FR28ZAR01;ZAR LE-HAVRE;FR05074;Le Havre Ec. Herriot;Urbaine;PM2.5;Fond;Oui;mesures fixes;moyenne horaire validée;8.8;8.825;µg-m3;;;;A;1;49.48963;0.100703
2025-12-31 12:00:00;2025-12-31 13:00:00;ATMO NORMANDIE;FR28ZAR01;ZAR LE-HAVRE;FR05083;Gonfreville l Orcher;Urbaine;PM2.5;Industrielle;Oui;mesures fixes;moyenne horaire validée;19.2;19.225;µg-m3;;;;A;1;49.50273;0.232486
2025-12-31 12:00:00;2025-12-31 13:00:00;ATMO NORMANDIE;FR28ZRE02;ZR NORMANDIE;FR05087;Maison Parc Brotonne;Rurale régionale;PM2.5;Fond;Oui;mesures fixes;moyenne horaire validée;16;16;µg-m3;;;;A;1;49.498417;0.758697
2025-12-31 12:00:00;2025-12-31 13:00:00;ATMO NORMANDIE;FR28ZAR01;ZAR LE-HAVRE;FR05089;Le Havre Lafaurie-montant;Urbaine;PM2.5;Trafic;Oui;mesures fixes;moyenne horaire validée;13.5;13.525;µg-m3;;;;A;1;49.500187;0.110903
2025-12-31 12:00:00;2025-12-31 13:00:00;ATMO NORMANDIE;FR28ZAR01;ZAR LE-HAVRE;FR05090;Le Havre ville-haute;Urbaine;PM2.5;Fond;Oui;mesures fixes;moyenne horaire validée;14.2;14.15;µg-m3;;;;A;1;49.514686;0.100645
2025-12-31 12:00:00;2025-12-31 13:00:00;ATMO HAUTS DE FRANCE;FR32ZAG01;ZAG BLDV;FR06003;Douai Theuriet;Urbaine;PM2.5;Fond;Oui;mesures fixes;moyenne horaire validée;10.6;10.575;µg-m3;;;;A;1;50.37822;3.06586
2025-12-31 12:00:00;2025-12-31 13:00:00;ATMO HAUTS DE FRANCE;FR32ZAG01;ZAG BLDV;FR06006;Valenciennes Wallon;Urbaine;PM2.5;Trafic;Oui;mesures fixes;moyenne horaire validée;18.2;18.15;µg-m3;;;;A;1;50.36425;3.52273
2025-12-31 12:00:00;2025-12-31 13:00:00;ATMO HAUTS DE FRANCE;FR32ZAG01;ZAG BLDV;FR06011;Denain Villars;Périurbaine;PM2.5;Fond;Oui;mesures fixes;moyenne horaire validée;11.3;11.325;µg-m3;;;;A;1;50.32276;3.39593
2025-12-31 12:00:00;2025-12-31 13:00:00;ATMO HAUTS DE FRANCE;FR32ZRE01;ZR HAUTS-DE-FRANCE;FR06133;Cartignies;Rurale près des villes;PM2.5;Fond;Oui;mesures fixes;moyenne horaire validée;19.1;19.125;µg-m3;;;;A;1;50.09225;3.85003
2025-12-31 12:00:00;2025-12-31 13:00:00;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAG04;ZAG CLERMONT-FERRAND;FR07004;Montferrand;Urbaine;PM2.5;Fond;Oui;mesures fixes;moyenne horaire validée;6.6;6.55;µg-m3;;;;A;1;45.79728;3.113833
2025-12-31 12:00:00;2025-12-31 13:00:00;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZRE02;ZR AUVERGNE-RHONE-ALPES;FR07022;Paray le Fresil;Rurale régionale;PM2.5;Fond;Oui;mesures indicatives;moyenne horaire validée;3.9;3.925;µg-m3;;;;A;1;46.652668;3.600667
2025-12-31 12:00:00;2025-12-31 13:00:00;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZRE02;ZR AUVERGNE-RHONE-ALPES;FR07031;Rageade;Rurale régionale;PM2.5;Fond;Oui;mesures indicatives;moyenne horaire validée;6.2;6.2;µg-m3;;;;A;1;45.10472;3.277361
2025-12-31 12:00:00;2025-12-31 13:00:00;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAG04;ZAG CLERMONT-FERRAND;FR07051;Beaulieu;Périurbaine;PM2.5;Industrielle;Oui;mesures indicatives;moyenne horaire validée;7.2;7.175;µg-m3;;;;A;1;45.769;3.155
2025-12-31 12:00:00;2025-12-31 13:00:00;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZRE02;ZR AUVERGNE-RHONE-ALPES;FR07052;Aurillac-Lagarde;Urbaine;PM2.5;Fond;Oui;mesures indicatives;moyenne horaire validée;5;4.95;µg-m3;;;;A;1;44.92008;2.441082
2025-12-31 12:00:00;2025-12-31 13:00:00;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZRE02;ZR AUVERGNE-RHONE-ALPES;FR07057;Moulins Centre;Urbaine;PM2.5;Fond;Oui;mesures fixes;moyenne horaire validée;7.1;7.1;µg-m3;;;;A;1;46.5619722;3.34063888888888
2025-12-31 12:00:00;2025-12-31 13:00:00;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZRE02;ZR AUVERGNE-RHONE-ALPES;FR07058;Montluçon;Urbaine;PM2.5;Fond;Oui;mesures fixes;moyenne horaire validée;9;8.975;µg-m3;;;;A;1;46.340723;2.593945
2025-12-31 12:00:00;2025-12-31 13:00:00;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZRE02;ZR AUVERGNE-RHONE-ALPES;FR07059;Vichy;Urbaine;PM2.5;Fond;Oui;mesures indicatives;moyenne horaire validée;7.5;7.525;µg-m3;;;;A;1;46.130431;3.425694
2025-12-31 12:00:00;2025-12-31 13:00:00;ATMO OCCITANIE;FR76ZAG02;ZAG MONTPELLIER;FR08016;Montpellier Prés d'Arènes;Urbaine;PM2.5;Fond;Oui;mesures fixes;moyenne horaire validée;5.8;5.75;µg-m3;;;;A;1;43.5915;3.88681
2025-12-31 12:00:00;2025-12-31 13:00:00;ATMO OCCITANIE;FR76ZRE01;ZR OCCITANIE;FR08020;Lunel Viel;Périurbaine;PM2.5;Industrielle;Oui;mesures indicatives;moyenne horaire validée;5.8;5.775;µg-m3;;;;A;1;43.6758;4.08838
2025-12-31 12:00:00;2025-12-31 13:00:00;ATMO OCCITANIE;FR76ZAR02;ZAR NIMES;FR08614;Nimes Gauzy;Urbaine;PM2.5;Fond;Oui;mesures fixes;moyenne horaire validée;8.4;8.35;µg/m3;;;;A;1;43.8344;4.3744
2025-12-31 12:00:00;2025-12-31 13:00:00;ATMO OCCITANIE;FR76ZAR01;ZAR PERPIGNAN;FR08714;Perpignan Les Carmes;Urbaine;PM2.5;Fond;Oui;mesures fixes;moyenne horaire validée;3.8;3.8;µg-m3;;;;A;1;42.6955;2.90053
2025-12-31 12:00:00;2025-12-31 13:00:00;ATMO NOUVELLE-AQUITAINE;FR75ZRE02;ZR NOUVELLE-AQUITAINE;FR09003;place de VERDUN;Urbaine;PM2.5;Fond;Oui;mesures fixes;moyenne horaire validée;8.7;8.725;µg-m3;;;;A;1;46.162647;-1.153684
2025-12-31 12:00:00;2025-12-31 13:00:00;ATMO NOUVELLE-AQUITAINE;FR75ZRE02;ZR NOUVELLE-AQUITAINE;FR09103;Square Pablo Casals;Urbaine;PM2.5;Fond;Oui;mesures fixes;moyenne horaire validée;5.9;5.925;µg-m3;;;;A;1;45.647428;0.167162
2025-12-31 12:00:00;2025-12-31 13:00:00;ATMO NOUVELLE-AQUITAINE;FR75ZRE02;ZR NOUVELLE-AQUITAINE;FR09203;La Pallice3 LR;Urbaine;PM2.5;Industrielle;Oui;mesures fixes;moyenne horaire validée;9.6;9.6;µg-m3;;;;A;1;46.161632;-1.211229
2025-12-31 12:00:00;2025-12-31 13:00:00;ATMO NOUVELLE-AQUITAINE;FR75ZRE02;ZR NOUVELLE-AQUITAINE;FR09302;Zoodyssée Chizé;Rurale régionale;PM2.5;Fond;Oui;mesures fixes;moyenne horaire validée;3.9;3.875;µg-m3;;;;A;1;46.143234;-0.395913
2025-12-31 12:00:00;2025-12-31 13:00:00;ATMO NOUVELLE-AQUITAINE;FR75ZRE02;ZR NOUVELLE-AQUITAINE;FR09303;Niort Venise;Urbaine;PM2.5;Fond;Oui;mesures fixes;moyenne horaire validée;5.3;5.3;µg-m3;;;;A;1;46.320028;-0.482861
2025-12-31 12:00:00;2025-12-31 13:00:00;ATMO NOUVELLE-AQUITAINE;FR75ZRE02;ZR NOUVELLE-AQUITAINE;FR09404;Poitiers Centre  Augouard;Urbaine;PM2.5;Fond;Oui;mesures fixes;moyenne horaire validée;5.1;5.1;µg-m3;;;;A;1;46.583998;0.345582
2025-12-31 12:00:00;2025-12-31 13:00:00;ATMO HAUTS DE FRANCE;FR32ZAR01;ZAR COTE-D-OPALE;FR10004;Malo-les-Bains;Urbaine;PM2.5;Fond;Oui;mesures fixes;moyenne horaire validée;5.5;5.525;µg-m3;;;;A;1;51.04858;2.42004
2025-12-31 12:00:00;2025-12-31 13:00:00;ATMO HAUTS DE FRANCE;FR32ZAR01;ZAR COTE-D-OPALE;FR10016;Calais Berthelot;Urbaine;PM2.5;Fond;Oui;mesures fixes;moyenne horaire validée;4.9;4.925;µg-m3;;;;A;1;50.94729;1.84308
2025-12-31 12:00:00;2025-12-31 13:00:00;ATMO HAUTS DE FRANCE;FR32ZAR01;ZAR COTE-D-OPALE;FR10017;St Pol mer - cheminots;Urbaine;PM2.5;Fond;Oui;mesures fixes;moyenne horaire validée;4;3.975;µg-m3;;;;A;1;51.032761;2.332358
2025-12-31 12:00:00;2025-12-31 13:00:00;ATMO HAUTS DE FRANCE;FR32ZAR01;ZAR COTE-D-OPALE;FR10030;Boulogne Diderot;Urbaine;PM2.5;Trafic;Oui;mesures fixes;moyenne horaire validée;5.3;5.325;µg-m3;;;;A;1;50.717029;1.605913
2025-12-31 12:00:00;2025-12-31 13:00:00;ATMO HAUTS DE FRANCE;FR32ZAR01;ZAR COTE-D-OPALE;FR10034;Grande-synthe;Urbaine;PM2.5;Industrielle;Oui;mesures fixes;moyenne horaire validée;3.6;3.55;µg-m3;;;;A;1;51.02446;2.30215
2025-12-31 12:00:00;2025-12-31 13:00:00;ATMO HAUTS DE FRANCE;FR32ZAG02;ZAG LILLE;FR11034;Roubaix Serres;Urbaine;PM2.5;Trafic;Oui;mesures fixes;moyenne horaire validée;18.3;18.3;µg-m3;;;;A;1;50.706535;3.18066
2025-12-31 12:00:00;2025-12-31 13:00:00;ATMO HAUTS DE FRANCE;FR32ZAG02;ZAG LILLE;FR11038;Tourcoing Houpline;Urbaine;PM2.5;Fond;Oui;mesures fixes;moyenne horaire validée;11.5;11.525;µg-m3;;;;A;1;50.733333;3.173611
2025-12-31 12:00:00;2025-12-31 13:00:00;ATMO HAUTS DE FRANCE;FR32ZAG02;ZAG LILLE;FR11114;Wattignies;Périurbaine;PM2.5;Fond;Oui;mesures fixes;moyenne horaire validée;11.3;11.325;µg-m3;;;;A;1;50.59774;3.04946
2025-12-31 12:00:00;2025-12-31 13:00:00;ATMO OCCITANIE;FR76ZAG01;ZAG TOULOUSE;FR12004;Toulouse école m. Jacquier;Urbaine;PM2.5;Fond;Oui;mesures fixes;moyenne horaire validée;13;12.95;µg-m3;;;;A;1;43.575694;1.418064
2025-12-31 12:00:00;2025-12-31 13:00:00;ATMO OCCITANIE;FR76ZRE01;ZR OCCITANIE;FR12020;Peyrusse Vieille;Rurale nationale;PM2.5;Fond;Oui;mesures fixes;moyenne horaire validée;10.7;10.65;µg/m3;;;;A;1;43.6287;0.179069
2025-12-31 12:00:00;2025-12-31 13:00:00;ATMO OCCITANIE;FR76ZAG01;ZAG TOULOUSE;FR12021;Toulouse Mazades;Urbaine;PM2.5;Fond;Oui;mesures indicatives;moyenne horaire validée;16;15.975;µg-m3;;;;A;1;43.623606;1.438531
2025-12-31 12:00:00;2025-12-31 13:00:00;ATMO OCCITANIE;FR76ZAG01;ZAG TOULOUSE;FR12030;Toulouse Berthelot;Urbaine;PM2.5;Fond;Oui;mesures fixes;moyenne horaire validée;14;14;µg-m3;;;;A;1;43.587344;1.444003
2025-12-31 12:00:00;2025-12-31 13:00:00;ATMO OCCITANIE;FR76ZRE01;ZR OCCITANIE;FR12042;Lourdes Lapaca;Urbaine;PM2.5;Fond;Oui;mesures fixes;moyenne horaire validée;9.5;9.45;µg-m3;;;;A;1;43.096247;-0.040497
2025-12-31 12:00:00;2025-12-31 13:00:00;ATMO OCCITANIE;FR76ZRE01;ZR OCCITANIE;FR12052;Tarbes lycée Dupuy;Urbaine;PM2.5;Fond;Oui;mesures fixes;moyenne horaire validée;11.2;11.225;µg-m3;;;;A;1;43.230297;0.062339
2025-12-31 12:00:00;2025-12-31 13:00:00;ATMO OCCITANIE;FR76ZRE01;ZR OCCITANIE;FR12053;Castres stadeTravet;Urbaine;PM2.5;Fond;Oui;mesures fixes;moyenne horaire validée;11.5;11.475;µg-m3;;;;A;1;43.610497;2.23015
2025-12-31 12:00:00;2025-12-31 13:00:00;ATMO OCCITANIE;FR76ZAG01;ZAG TOULOUSE;FR12054;Toulouse Rte Albi;Urbaine;PM2.5;Trafic;Oui;mesures fixes;moyenne horaire validée;16.4;16.375;µg-m3;;;;A;1;43.643944;1.468244
2025-12-31 12:00:00;2025-12-31 13:00:00;ATMO OCCITANIE;FR76ZAG01;ZAG TOULOUSE;FR12085;Toulouse Port de l'Embouchure;Urbaine;PM2.5;Trafic;Oui;mesures fixes;moyenne horaire validée;19;18.975;µg-m3;;;;R;1;43.610386;1.4152
2025-12-31 12:00:00;2025-12-31 13:00:00;ATMO OCCITANIE;FR76ZRE01;ZR OCCITANIE;FR12095;Rodez Camonil;Urbaine;PM2.5;Fond;Oui;mesures fixes;moyenne horaire validée;12.7;12.7;µg-m3;;;;A;1;44.35699225;2.57070422
2025-12-31 12:00:00;2025-12-31 13:00:00;ATMO GRAND EST;FR44ZRE01;ZR GRAND-EST;FR14008;REVIN;Rurale nationale;PM2.5;Fond;Oui;mesures fixes;moyenne horaire validée;9.4;9.35;µg-m3;;;;A;1;49.90778;4.63
2025-12-31 12:00:00;2025-12-31 13:00:00;ATMO GRAND EST;FR44ZAR01;ZAR REIMS;FR14011;DOUMER;Urbaine;PM2.5;Trafic;Oui;mesures fixes;moyenne horaire validée;25.4;25.425;µg-m3;;;;A;1;49.250732;4.023064
2025-12-31 12:00:00;2025-12-31 13:00:00;ATMO GRAND EST;FR44ZAR01;ZAR REIMS;FR14012;Jean d Aulan;Urbaine;PM2.5;Fond;Oui;mesures fixes;moyenne horaire validée;28.2;28.175;µg-m3;;;;A;1;49.224167;4.020556
2025-12-31 12:00:00;2025-12-31 13:00:00;ATMO GRAND EST;FR44ZRE01;ZR GRAND-EST;FR14028;Rempart Perrier;Urbaine;PM2.5;Trafic;Oui;mesures fixes;moyenne horaire validée;14.5;14.5;µg/m3;;;;A;1;49.0461;3.955911
2025-12-31 12:00:00;2025-12-31 13:00:00;ATMO GRAND EST;FR44ZRE01;ZR GRAND-EST;FR14033;STE SAVINE;Urbaine;PM2.5;Fond;Oui;mesures fixes;moyenne horaire validée;12.3;12.325;µg-m3;;;;A;1;48.295002;4.050278
2025-12-31 12:00:00;2025-12-31 13:00:00;ATMO GRAND EST;FR44ZRE01;ZR GRAND-EST;FR14042;St DIZIER L. Michel;Urbaine;PM2.5;Fond;Oui;mesures fixes;moyenne horaire validée;16.8;16.825;µg-m3;;;;A;1;48.645836;4.966111
2025-12-31 12:00:00;2025-12-31 13:00:00;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAG02;ZAG GRENOBLE;FR15038;St Martin d'Heres;Urbaine;PM2.5;Fond;Oui;mesures fixes;moyenne horaire validée;20.5;20.5;µg-m3;;;;A;1;45.1828;5.7531
2025-12-31 12:00:00;2025-12-31 13:00:00;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAG02;ZAG GRENOBLE;FR15043;Grenoble Les Frenes;Urbaine;PM2.5;Fond;Oui;mesures fixes;moyenne horaire validée;18.5;18.475;µg-m3;;;;A;1;45.1619;5.7356
2025-12-31 12:00:00;2025-12-31 13:00:00;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAG02;ZAG GRENOBLE;FR15048;Gresivaudan Periurb;Périurbaine;PM2.5;Fond;Oui;mesures indicatives;moyenne horaire validée;14.6;14.6;µg-m3;;;;A;1;45.2797;5.8822
2025-12-31 12:00:00;2025-12-31 13:00:00;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAG02;ZAG GRENOBLE;FR15053;Rocade Sud Eybens;Urbaine;PM2.5;Trafic;Oui;mesures fixes;moyenne horaire validée;18.2;18.15;µg-m3;;;;A;1;45.15467;5.74523
2025-12-31 12:00:00;2025-12-31 13:00:00;ATMO GRAND EST;FR44ZRE01;ZR GRAND-EST;FR16066;Mulhouse Sud 2;Urbaine;PM2.5;Fond;Oui;mesures fixes;moyenne horaire validée;8.8;8.825;µg-m3;;;;A;1;47.737415;7.309075
2025-12-31 12:00:00;2025-12-31 13:00:00;ATMO GRAND EST;FR44ZRE01;ZR GRAND-EST;FR16302;Donon Vosges Moyennes 2;Rurale nationale;PM2.5;Fond;Oui;mesures fixes;moyenne horaire validée;2.9;2.85;µg-m3;;;;A;1;48.492992;7.1298
2025-12-31 12:00:00;2025-12-31 13:00:00;ATMO HAUTS DE FRANCE;FR32ZRE01;ZR HAUTS-DE-FRANCE;FR18039;Arrest;Rurale régionale;PM2.5;Fond;Oui;mesures fixes;moyenne horaire validée;13.1;13.05;µg-m3;;;;A;1;50.129448;1.610833
2025-12-31 12:00:00;2025-12-31 13:00:00;ATMO HAUTS DE FRANCE;FR32ZRE01;ZR HAUTS-DE-FRANCE;FR18042;P. Roth St Quentin;Urbaine;PM2.5;Fond;Oui;mesures fixes;moyenne horaire validée;18.1;18.125;µg-m3;;;;A;1;49.851334;3.284
2025-12-31 12:00:00;2025-12-31 13:00:00;ATMO HAUTS DE FRANCE;FR32ZAR03;ZAR CREIL;FR18043;Faiencerie Creil;Urbaine;PM2.5;Fond;Oui;mesures fixes;moyenne horaire validée;14.3;14.3;µg-m3;;;;A;1;49.259552;2.474397
2025-12-31 12:00:00;2025-12-31 13:00:00;ATMO HAUTS DE FRANCE;FR32ZAR02;ZAR AMIENS;FR18053;St Pierre Amiens;Urbaine;PM2.5;Fond;Oui;mesures fixes;moyenne horaire validée;14.5;14.525;µg-m3;;;;A;1;49.901667;2.304597
2025-12-31 12:00:00;2025-12-31 13:00:00;ATMO HAUTS DE FRANCE;FR32ZRE01;ZR HAUTS-DE-FRANCE;FR18057;Neuilly-Saint-Front;Rurale régionale;PM2.5;Fond;Oui;mesures indicatives;moyenne horaire validée;21.4;21.425;µg-m3;;;;A;1;49.174931;3.260819
2025-12-31 12:00:00;2025-12-31 13:00:00;ATMO HAUTS DE FRANCE;FR32ZRE01;ZR HAUTS-DE-FRANCE;FR18058;Gaudechart;Rurale régionale;PM2.5;Fond;Oui;mesures fixes;moyenne horaire validée;14.8;14.775;µg-m3;;;;A;1;49.61563;1.963259
2025-12-31 12:00:00;2025-12-31 13:00:00;ATMO HAUTS DE FRANCE;FR32ZAR02;ZAR AMIENS;FR18079;TRAFIC AMIENS;Urbaine;PM2.5;Trafic;Oui;mesures fixes;moyenne horaire validée;14;14;µg-m3;;;;A;1;49.87722;2.2825
2025-12-31 12:00:00;2025-12-31 13:00:00;ATMO HAUTS DE FRANCE;FR32ZRE01;ZR HAUTS-DE-FRANCE;FR18080;TRAF Saint Quent 14;Urbaine;PM2.5;Trafic;Oui;mesures fixes;moyenne horaire validée;16.2;16.225;µg-m3;;;;A;1;49.84282;3.281439
2025-12-31 12:00:00;2025-12-31 13:00:00;ATMO HAUTS DE FRANCE;FR32ZRE01;ZR HAUTS-DE-FRANCE;FR18089;Trafic Beauvais 1;Urbaine;PM2.5;Trafic;Oui;mesures fixes;moyenne horaire validée;15.5;15.45;µg-m3;;;;A;1;49.435932;2.084292
2025-12-31 12:00:00;2025-12-31 13:00:00;AIR BREIZH;FR53ZAG01;ZAG RENNES;FR19002;Rennes Laennec;Urbaine;PM2.5;Trafic;Oui;mesures fixes;moyenne horaire validée;8.8;8.75;µg-m3;;;;A;1;48.10861;-1.66586
2025-12-31 12:00:00;2025-12-31 13:00:00;AIR BREIZH;FR53ZAR01;ZAR BREST;FR19012;Brest Mace;Urbaine;PM2.5;Fond;Oui;mesures fixes;moyenne horaire validée;3.3;3.275;µg-m3;;;;A;1;48.38618;-4.4866
2025-12-31 12:00:00;2025-12-31 13:00:00;AIR BREIZH;FR53ZAR01;ZAR BREST;FR19014;Brest Desmoulins;Urbaine;PM2.5;Trafic;Oui;mesures fixes;moyenne horaire validée;6.1;6.075;µg-m3;;;;A;1;48.39746;-4.48871
2025-12-31 12:00:00;2025-12-31 13:00:00;AIR BREIZH;FR53ZRE01;ZR BRETAGNE;FR19020;Kergoff;Rurale nationale;PM2.5;Fond;Oui;mesures fixes;moyenne horaire validée;3.7;3.65;µg-m3;;;;A;1;48.261963;-2.943631
2025-12-31 12:00:00;2025-12-31 13:00:00;AIR BREIZH;FR53ZRE01;ZR BRETAGNE;FR19032;Lorient B. Bissonnet;Urbaine;PM2.5;Fond;Oui;mesures fixes;moyenne horaire validée;5.7;5.675;µg-m3;;;;A;1;47.7425;-3.39501
2025-12-31 12:00:00;2025-12-31 13:00:00;AIR BREIZH;FR53ZRE01;ZR BRETAGNE;FR19033;Vannes UTA;Urbaine;PM2.5;Fond;Oui;mesures fixes;moyenne horaire validée;7.3;7.25;µg-m3;;;;A;1;47.64892;-2.76399
2025-12-31 12:00:00;2025-12-31 13:00:00;AIR BREIZH;FR53ZRE01;ZR BRETAGNE;FR19037;Lorient Normandie;Urbaine;PM2.5;Trafic;Oui;mesures fixes;moyenne horaire validée;7.9;7.85;µg-m3;;;;A;1;47.758947;-3.36938
2025-12-31 12:00:00;2025-12-31 13:00:00;AIR BREIZH;FR53ZAG01;ZAG RENNES;FR19039;Rennes Thabor;Urbaine;PM2.5;Fond;Oui;mesures fixes;moyenne horaire validée;8.1;8.1;µg-m3;;;;A;1;48.11521;-1.673088
2025-12-31 12:00:00;2025-12-31 13:00:00;AIR BREIZH;FR53ZRE01;ZR BRETAGNE;FR19053;Quimper Zola;Urbaine;PM2.5;Fond;Oui;mesures fixes;moyenne horaire validée;5.7;5.675;µg-m3;;;;A;1;47.986606;-4.097658
